StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1642,16,0,0,2,18.810746022059,25,0,4,0,1,0,0,1.64481993948329,4
1643,18,1,0,4,18.1188793585253,24,1,0,1,1,0,0,1.39627843837789,4
1644,15,0,0,1,11.3361221002093,21,1,2,1,0,0,0,1.60948679879393,4
1645,18,0,0,2,7.08847983974772,19,0,2,1,0,1,0,1.1873675246492,4
1646,15,1,3,2,7.62293764069471,15,0,2,1,0,1,0,2.01979702271327,3
1647,15,0,0,2,8.23704566288994,29,0,3,0,0,0,1,0.241625628220884,4
1648,15,0,1,0,14.5515864426989,19,0,2,0,0,0,0,1.24772519420529,4
1649,18,0,0,2,9.03277991037676,23,0,1,0,0,1,0,0.852682363402751,4
1650,15,1,3,0,17.134598930118,22,0,1,0,0,0,0,0.965700988949166,4
1651,17,0,0,2,18.8818957186073,16,1,4,1,1,0,0,2.42380075163983,3
1652,18,0,0,2,6.71892306757868,15,0,1,1,0,0,0,1.74196816728944,4
1653,17,1,2,1,11.2138896275136,5,0,1,0,0,1,0,2.8459257757426,2
1654,15,0,2,3,1.90113073665129,7,0,2,0,0,0,0,2.03956439804496,3
1655,16,1,0,0,4.00938095532718,18,1,1,1,0,0,0,1.54206373964044,4
1656,15,1,0,3,8.2693153342032,29,1,2,0,0,1,0,0.730779602362944,4
1657,17,0,0,2,4.12405431803558,24,0,3,1,0,0,0,0.49998777839316,4
1658,17,1,0,1,17.5312098157744,25,1,3,0,0,0,0,1.12288938107544,4
1659,18,1,0,1,3.16572512118196,1,1,3,0,1,0,0,2.95949272810391,2
1660,16,0,0,4,9.11321643106184,13,0,1,1,1,1,0,2.30020523957597,3
1661,18,1,0,0,12.1139848091975,21,0,2,0,1,0,0,1.35272076359225,4
1662,17,1,0,1,13.8372781632169,11,1,0,1,0,0,0,2.13406203808262,3
1663,15,0,1,1,7.66138739453013,16,0,0,1,0,0,1,1.29979432033699,4
1664,16,0,3,2,17.3819813744946,27,0,2,1,0,0,0,0.747833944123774,4
1665,15,0,1,2,11.3663830215585,26,0,1,1,1,1,0,0.532923203778997,4
1666,15,1,0,1,8.79015560895104,14,0,3,0,0,0,0,2.07376979031716,3
1667,16,0,0,1,1.34481268104073,17,1,3,1,1,0,0,1.99137936399014,4
1668,18,1,3,1,9.2937893689033,15,0,3,1,0,0,1,1.8999595995373,4
1669,15,1,0,1,16.4147168163146,12,0,3,1,1,0,0,2.61488394182918,2
1670,17,1,0,2,12.2908203644263,20,1,0,1,1,1,0,1.81027074428876,4
1671,15,1,1,2,16.6432490745824,16,0,2,1,0,0,0,1.58193148063545,4
1672,16,1,1,1,9.88023341198611,7,0,1,0,1,0,0,2.27133280330209,3
1673,16,1,1,1,2.36923410188964,0,1,2,1,0,0,0,3.36367049109561,1
1674,16,1,0,1,0.272796916717621,28,0,1,1,1,0,0,0.481298480465251,4
1675,18,0,0,4,6.06439093437182,24,0,0,1,1,0,0,0.199927379451219,4
1676,15,0,3,4,13.9598094299559,25,0,2,0,1,1,1,1.26800875072247,4
1677,18,1,0,3,15.8051980788339,26,0,3,1,0,0,0,0.882552454000117,4
1678,18,1,1,1,5.91505669240659,2,1,3,0,0,0,0,3.12013663938495,1
1679,16,0,2,0,9.91307841766494,15,0,2,0,1,0,1,1.80415469177622,4
1680,16,1,1,1,8.42237808868163,27,0,2,1,1,1,0,0.681703643505879,4
1681,18,0,0,1,8.21045568702856,1,0,2,1,0,0,1,2.89826181716279,2
1682,15,0,0,2,4.62697426400301,14,0,3,0,0,0,1,1.73031800279137,4
1683,17,0,1,2,2.72742210058917,0,1,0,1,0,1,0,3.56079167212821,0
1684,18,1,2,3,3.93377116462426,8,1,3,0,1,0,0,2.52877457440683,2
1685,15,1,3,3,1.10664774326692,15,1,2,0,1,0,0,1.59238785820331,4
1686,16,0,0,1,3.96261483647154,3,0,1,0,0,1,1,2.37413097201501,3
1687,16,0,0,2,0.184017952507589,11,1,0,1,0,0,0,1.81040948004114,4
1688,15,0,3,1,12.5451680127196,0,0,1,0,0,0,0,2.82982643130157,2
1689,17,0,2,0,6.32750814775366,0,1,2,0,0,0,1,3.04760208881881,1
1690,16,0,2,2,19.4628942285382,6,1,3,1,1,0,0,3.6259217303468,0
1691,16,1,0,0,3.87434101552596,17,0,2,0,0,0,1,0.927321545323887,4
1692,16,0,1,2,6.91657140619188,22,0,2,1,0,0,0,1.33195894876427,4
1693,15,1,2,1,7.15682317283067,27,0,4,1,1,0,1,0.779551721518613,4
1694,18,0,1,2,0.169029921249211,22,0,1,1,0,0,0,0.881358446631214,4
1695,16,1,0,2,16.7841590607892,14,1,1,0,0,0,0,2.39812108593769,3
1696,18,1,0,1,0.639889202886494,25,0,2,0,1,0,0,0.758814268784536,4
1697,17,1,1,3,18.8035966945848,29,0,3,1,0,0,0,1.02886559596338,4
1698,16,1,0,1,17.8414870218724,24,0,3,0,1,0,0,1.44447669518376,4
1699,16,1,0,2,10.7104383217193,12,1,2,0,0,0,0,2.21406745916135,3
1700,17,1,3,2,10.8719114982258,15,0,4,0,1,1,0,2.51191808753226,2
1701,16,0,0,2,13.0755584591231,6,0,3,0,0,0,0,2.69014980301045,2
1702,18,1,2,4,7.74100023869774,15,0,0,1,0,0,0,1.60527438617543,4
1703,15,0,0,1,12.9444456679571,12,0,3,1,0,1,1,2.70988948741811,2
1704,18,1,1,2,0.895367773769737,13,0,0,0,1,0,0,1.52856350134188,4
1705,15,1,3,2,1.08095254699453,16,1,3,0,1,0,0,1.77856920228702,4
1706,15,0,0,3,9.14460839239089,11,0,1,1,0,0,0,2.12196405886357,3
1707,18,1,0,1,10.9924460221207,28,0,3,0,0,0,0,0.405904831428425,4
1708,18,0,0,2,17.7563528067164,23,0,2,1,0,0,0,1.12392632774121,4
1709,18,0,0,2,2.09321267815793,23,0,3,0,0,0,0,0.870330411031819,4
1710,18,0,2,1,16.4529585438778,19,0,2,1,1,0,0,1.82282920806858,4
1711,17,0,3,2,4.20094674584139,12,0,3,1,0,0,0,2.23118293194625,3
1712,16,1,0,1,7.88167297020064,23,0,1,0,1,1,0,0.966967717491144,4
1713,15,1,0,2,6.33204869654826,19,0,4,0,1,0,0,1.69185894616234,4
1714,18,0,0,3,8.00310545730798,14,0,3,0,0,0,0,2.06975820586126,3
1715,18,1,2,2,3.00990996145171,23,1,1,1,1,0,0,1.05787612679207,4
1716,18,1,0,2,10.0714014880711,20,0,4,0,0,0,0,1.3214272070131,4
1717,17,0,1,2,16.0328517966273,3,1,2,1,0,0,1,3.5169407207159,0
1718,18,1,1,0,8.83068020757794,21,1,3,0,1,0,1,1.04915700247521,4
1719,18,0,1,1,9.81227151796398,1,0,3,1,0,0,0,3.4861413290978,1
1720,18,0,0,2,16.9753517056263,27,1,0,1,0,0,1,0.586837405483887,4
1721,16,1,2,1,14.1211622927606,17,0,4,0,1,0,0,2.35881589745505,3
1722,17,1,0,1,9.8090881703957,1,0,2,0,0,0,0,3.15222228569957,1
1723,18,1,0,2,5.15391296378359,24,0,1,0,0,0,0,0.587835083343753,4
1724,15,0,2,1,17.6985349368993,14,0,3,1,1,0,1,2.66889332908893,2
1725,15,0,2,1,11.5404080338112,29,0,3,0,0,0,0,0.304372034253284,4
1726,15,1,0,2,4.42295220221387,25,0,0,0,1,0,0,0.280670307881415,4
1727,17,1,0,1,5.38239505276021,18,0,1,1,0,0,0,0.87309119735635,4
1728,17,1,0,3,16.0626617787249,14,0,3,0,0,0,0,2.33078348294513,3
1729,15,1,0,3,0.882911241749109,25,0,0,1,1,1,0,0.318850908518507,4
1730,18,0,0,2,19.8418437405764,19,0,4,0,0,0,0,1.79228932053543,4
1731,17,1,0,1,2.60703359429584,9,0,3,0,1,0,0,2.57321913650581,2
1732,15,0,0,2,15.9213705079387,27,0,2,0,1,0,0,1.08449012582262,4
1733,15,0,2,3,7.89550633543366,23,0,2,1,1,0,1,1.08669668028181,4
1734,18,1,1,2,9.84432366574934,19,0,2,0,0,1,1,1.00411266268769,4
1735,16,1,1,1,17.6130115492916,10,1,2,1,0,0,0,2.82460489251785,2
1736,17,1,0,2,8.25822379178426,25,1,3,0,1,1,1,1.3643737821172,4
1737,18,0,3,3,10.7498750734647,9,0,4,0,0,0,1,2.60728640079044,2
1738,15,1,2,2,0.985993248183399,28,1,2,1,0,1,0,0.568468083793329,4
1739,15,1,2,2,0.0469494773490631,22,0,2,0,0,0,1,0.57379619332855,4
1740,18,0,2,2,4.89599746003452,4,0,1,0,0,0,0,2.25807103519805,3
1741,17,1,3,2,13.6116618583753,8,1,3,0,0,0,0,2.84009297510131,2
1742,16,0,1,0,2.42529786718273,19,0,3,1,1,0,0,1.68311726284165,4
1743,16,1,0,2,2.27523917609099,18,1,3,1,0,0,0,1.72090715007534,4
1744,15,0,1,0,8.21921216071807,12,0,0,0,0,0,0,1.53778390932073,4
1745,17,1,2,2,12.9567407721645,17,0,3,0,1,0,0,2.0634635075133,3
1746,16,1,2,1,14.2414398449586,16,0,2,1,0,0,0,1.87854750994844,4
1747,17,0,1,2,3.5690134819675,26,0,3,1,1,0,1,0.863270859047181,4
1748,17,0,0,1,1.59176294744085,5,0,3,0,0,0,0,2.51328613301163,2
1749,15,1,0,2,18.8079406789109,9,0,3,1,1,0,1,2.77216326962038,2
1750,16,0,3,2,5.21332765124203,1,1,2,0,0,0,0,2.88838593578936,2
1751,18,0,1,1,17.0669299521745,23,0,3,0,1,0,0,1.3371610494937,4
1752,15,0,1,1,17.2698290092564,5,0,0,0,0,0,0,2.37061161469477,3
1753,16,0,0,1,15.4504518352509,27,0,3,0,0,1,0,0.854464647771315,4
1754,16,1,0,3,3.3766721330514,27,1,0,0,0,0,0,0.322641826994448,4
1755,16,1,2,2,16.436029185084,20,0,2,1,1,0,0,1.8342269970893,4
1756,16,0,1,2,15.3850111848317,12,0,1,0,0,0,0,1.990060452448,4
1757,16,0,2,1,11.9344598021243,17,1,3,0,1,0,0,2.22698339379104,3
1758,17,0,0,2,6.74404070337906,6,0,2,0,0,0,1,2.60838689826964,2
1759,15,0,1,3,5.25017208533088,1,0,3,1,0,0,0,3.40633908227271,1
1760,17,1,0,3,2.43778424160718,28,1,3,1,0,0,0,0.867034373927699,4
1761,18,1,2,2,10.1951413380174,13,1,3,0,1,0,0,2.16609132515856,3
1762,16,0,0,0,11.7052175101969,4,0,1,0,1,0,0,2.42292833291079,3
1763,15,0,0,1,7.18677981031575,17,0,3,0,1,0,0,1.50955787777647,4
1764,16,0,1,0,9.50718135361737,10,1,2,0,1,0,0,2.44385726431874,3
1765,15,1,3,1,7.27028914738533,9,0,0,0,0,0,0,2.00382837863094,3
1766,17,0,0,1,12.820121146414,10,1,1,0,1,0,0,2.46530648946706,3
1767,15,1,2,1,18.0251841559313,26,0,1,1,0,1,0,0.844792001871668,4
1768,18,0,0,1,3.2784052409389,1,0,0,0,1,0,0,2.73105889844873,2
1769,18,1,0,3,7.62817619806247,14,0,2,0,0,0,0,1.7360114893742,4
1770,15,0,0,2,2.81737207901723,6,1,0,0,1,0,0,2.5896707308558,2
1771,15,1,0,3,12.4988754081566,8,1,2,1,0,0,0,2.74236112310161,2
1772,15,0,1,2,14.5774101897719,4,0,1,0,0,0,0,2.49591943970636,3
1773,15,0,0,1,18.6382546519491,6,1,1,0,0,1,0,2.8534371942018,2
1774,18,0,0,2,5.5774385252193,19,0,4,1,0,0,0,1.59134799194569,4
1775,16,1,3,1,19.0042241173086,1,0,2,0,0,1,0,3.20967332836046,1
1776,15,0,0,2,1.2652534364135,2,1,1,0,1,0,0,3.12761786518404,1
1777,15,1,2,1,12.0602772672918,1,1,2,0,1,1,1,3.45327589675723,1
1778,18,1,0,4,1.1426543868666,20,1,1,1,0,0,0,0.822773566966738,4
1779,18,0,1,1,17.8754837552389,21,1,0,0,0,0,0,1.21733522804496,4
1780,17,0,0,1,10.5961811414011,22,0,0,1,0,0,0,0.762684311227051,4
1781,15,0,0,3,13.3869670152559,18,0,4,0,1,1,0,2.14584867088544,3
1782,17,1,0,0,16.6314785182091,3,1,3,0,0,0,0,3.29913100183334,1
1783,18,0,0,2,3.00621244967938,23,0,3,1,0,1,0,1.17081228460307,4
1784,18,1,0,2,0.771831238762677,19,0,4,0,0,0,1,1.42459565287153,4
1785,16,1,1,3,17.577622918257,6,0,4,0,0,0,0,2.90265936685575,2
1786,15,0,2,4,6.29866454917865,27,0,3,0,0,1,0,0.691477418739295,4
1787,17,0,2,4,2.57957815854331,21,1,3,1,0,1,1,1.88654250007828,4
1788,18,0,1,0,9.36922474174173,6,0,2,0,0,0,1,2.63534135126111,2
1789,18,0,0,3,11.9661215139204,16,1,1,0,0,0,0,1.50033941893455,4
1790,17,0,0,2,0.619412068450203,18,0,2,0,0,1,0,1.2355538161189,4
1791,16,0,0,2,5.49791316514176,21,0,2,0,0,0,0,0.604613405510861,4
1792,18,1,0,1,0.65599748553792,15,0,4,0,0,0,0,1.38813897625668,4
1793,15,1,1,2,8.40670778390998,2,0,2,0,0,1,0,3.30055220627926,1
1794,18,1,1,4,17.9020005813249,14,0,3,0,0,0,1,2.16864159345454,3
1795,15,0,0,3,19.6530482298714,13,0,2,1,1,0,0,2.79726747973193,2
1796,17,1,0,2,12.7409510700726,14,0,1,0,0,0,0,1.71745861538754,4
1797,15,1,2,0,3.23275387569184,13,0,2,0,1,0,0,1.68790049233408,4
1798,17,1,2,1,18.1169877999861,6,0,2,1,0,0,0,2.95214586347002,2
1799,15,1,0,3,10.3249564640012,24,0,2,1,0,0,0,0.963375009251473,4
1800,17,1,3,2,3.07498624205836,2,0,2,1,0,0,0,3.33497182798592,1
1801,15,0,3,2,18.4345333890332,29,0,1,0,0,0,0,0.443640655212472,4
1802,16,0,0,0,15.1493810144621,16,1,2,1,0,0,0,1.95579173883541,4
1803,15,1,0,2,14.634105454463,9,0,3,1,1,0,0,2.85035133922534,2
1804,15,1,1,2,14.1836140758881,14,1,2,0,1,0,0,2.37006742223053,3
1805,16,1,3,3,4.00679642192885,28,1,2,0,0,0,0,0.152590779233678,4
1806,18,0,2,2,4.22013383415052,5,0,0,0,0,0,0,2.12304312697031,3
1807,18,0,0,1,13.7658599685451,27,1,1,1,0,1,1,0.922013231542936,4
1808,15,1,0,2,4.39445500220794,16,0,2,0,0,0,1,1.42899323811113,4
1809,16,0,1,0,8.77343393606098,16,1,2,0,1,0,0,1.89344091554191,4
1810,15,0,1,4,15.6400365118788,13,1,2,0,0,0,0,1.93958466603405,4
1811,17,1,0,1,15.6790503619568,23,0,3,1,1,0,0,1.51127699716595,4
1812,17,0,2,2,9.06523545051719,24,0,1,0,0,1,0,0.825604174392789,4
1813,15,0,1,1,15.8437987655049,17,0,0,1,0,0,0,1.76435430865372,4
1814,18,1,2,2,16.7724359239611,24,0,2,1,0,0,0,1.29559490049588,4
1815,18,0,2,2,13.0955150256852,4,0,2,0,0,0,0,2.47371717807815,3
1816,15,0,2,2,4.5685170461684,28,0,2,0,0,1,0,0.0197984850174091,4
1817,15,1,0,1,5.48023560771095,7,0,3,0,0,0,0,2.20295850571128,3
1818,17,0,1,1,6.29682310817471,6,0,3,1,0,0,0,3.04002543598107,1
1819,18,0,0,1,2.33608215467904,22,1,1,1,0,0,0,1.06907998656484,4
1820,15,1,1,2,5.4631924073989,3,1,4,1,0,0,0,3.94176002244426,0
1821,17,1,0,0,4.19038448625064,17,0,1,0,0,1,0,1.48259597306949,4
1822,18,1,1,2,9.10657499617204,4,0,3,0,1,0,0,3.04227536933367,1
1823,16,0,0,3,18.1687509574453,15,0,3,0,1,0,0,2.10396651034335,3
1824,17,1,0,3,2.08960633507916,13,0,3,0,0,0,0,1.78752232901565,4
1825,18,0,0,2,14.4053584789479,26,1,1,1,0,0,1,1.10038188259466,4
1826,18,1,0,2,13.7456600882626,26,0,2,0,0,0,0,0.854558288580538,4
1827,17,0,2,0,1.91508397326715,18,0,2,0,1,0,1,1.19965138758703,4
1828,16,1,2,2,18.451448098116,13,1,1,0,0,0,0,2.59194091914419,2
1829,17,1,1,3,11.3694440431364,8,1,0,0,0,0,1,2.28221274517396,3
1830,18,1,0,1,7.27451042271369,5,0,2,0,0,0,0,2.75487749327043,2
1831,15,1,0,2,15.1307716699061,16,0,2,0,1,0,0,1.92126864691676,4
1832,15,0,0,3,5.14730916803268,18,0,3,1,0,1,0,1.58355649569153,4
1833,17,1,0,3,13.8701967409264,11,0,1,0,0,1,0,1.72338568640185,4
1834,18,1,2,1,0.794224151444944,3,1,3,1,0,0,0,2.8760550053652,2
1835,15,0,0,2,16.7881607521854,15,0,1,0,0,0,0,1.88899193042875,4
1836,18,1,0,1,8.96341694042637,24,0,3,1,1,0,0,1.3693699674227,4
1837,17,0,0,1,12.7338582871588,10,1,2,0,0,0,0,2.55054623369591,2
1838,15,1,0,3,4.42475639613367,21,1,2,1,1,1,1,1.94357334054471,4
1839,18,1,1,3,13.541474253169,3,1,3,1,0,0,1,3.3104012689002,1
1840,15,1,1,2,15.4448055178655,16,0,1,0,0,0,0,1.41893867450383,4
1841,17,0,0,0,9.46426373768798,7,0,1,0,1,0,0,2.35305465503796,3
1842,18,1,0,3,12.3545384812359,13,0,2,0,0,1,0,1.75288620621656,4
1843,15,1,0,2,9.12651847644797,26,0,1,1,0,1,0,0.513962988691782,4
1844,17,1,0,1,17.8818273851569,1,0,2,0,0,0,0,3.02195486753329,1
1845,15,0,0,2,9.95738361028638,10,0,1,0,1,0,1,1.83474944819227,4
1846,15,0,3,0,16.8361741805764,10,0,3,0,0,0,0,2.27570014700836,3
1847,16,1,1,2,16.027041165405,23,1,3,1,1,0,1,1.76764678458068,4
1848,16,0,1,2,8.21009642696713,21,0,0,1,0,1,0,1.35372307428634,4
1849,17,1,0,1,4.6016898371495,23,1,3,0,1,0,0,1.03420116856008,4
1850,16,1,0,1,8.12164265119542,5,0,2,0,0,0,0,2.7583418311647,2
1851,17,1,1,1,16.5243475155044,20,1,2,1,0,0,0,1.78996687416233,4
1852,16,1,1,0,4.55265071638785,20,0,2,1,0,0,0,1.22397360691602,4
1853,15,1,2,2,10.488726917155,13,1,3,0,1,0,1,2.44361910542094,3
1854,17,1,0,3,16.121934959215,29,0,2,0,1,1,0,0.362957002756128,4
1855,17,1,1,0,7.06954950256758,9,0,3,1,0,0,0,2.25175392194975,3
1856,15,0,0,0,12.8441927400539,25,1,1,0,0,0,0,0.900041692455332,4
1857,17,0,2,2,4.91263148097629,26,0,4,0,0,0,0,0.656616923316195,4
1858,17,0,1,3,2.1855889073632,7,0,3,1,0,0,0,2.18642695133485,3
1859,16,0,1,1,15.8876845018571,6,1,1,0,0,1,1,2.88313626573597,2
1860,17,0,0,1,1.97937246817414,7,1,3,1,0,0,0,2.87785369763698,2
1861,18,0,1,2,5.42762790159169,27,0,2,0,0,0,0,0.0120634896338959,4
1862,15,0,0,1,17.1021884399488,7,0,1,1,0,0,0,2.58373816277264,2
1863,16,1,0,0,6.92938574157334,22,0,1,0,1,0,0,1.16155453109493,4
1864,16,1,0,2,19.4609069902832,1,0,0,1,0,0,0,3.30169051268768,1
1865,18,1,1,2,19.5946866954772,26,1,3,0,0,0,0,1.50517277333145,4
1866,15,1,0,2,5.36552040907113,15,0,2,0,0,0,0,1.38569622055456,4
1867,15,0,0,2,0.819564444997809,8,0,2,0,0,0,1,2.24092394868462,3
1868,16,0,2,2,14.1012656841076,12,1,1,1,0,0,0,2.11672338223446,3
1869,17,1,0,1,9.01973005296687,22,0,2,0,0,0,1,1.03665683436473,4
1870,16,1,1,1,2.01505687919153,11,0,2,0,0,0,0,1.61746020672599,4
1871,15,0,0,1,14.1504563795609,26,0,3,0,0,0,0,0.865945542142021,4
1872,18,1,0,1,0.623498182238425,21,0,4,0,1,0,0,1.32024598722263,4
1873,16,1,2,2,17.4039338098448,24,0,2,1,0,0,1,1.25976468266523,4
1874,15,1,0,3,2.77305058226607,28,0,2,1,0,0,0,0.0815731844151464,4
1875,16,1,0,4,2.5462375749345,16,0,2,0,1,1,0,1.68967308484543,4
1876,17,0,1,2,3.51344595937169,26,0,3,0,0,0,1,0.460421649759542,4
1877,16,1,1,1,19.2053271698413,1,0,1,1,0,0,0,3.57704389742973,0
1878,16,1,1,1,13.8633872050769,12,0,2,1,0,0,0,2.08787212660687,3
1879,15,0,0,3,16.0274307092727,0,0,3,1,0,0,0,3.3695843618328,1
1880,15,0,0,2,7.95269971465506,25,0,0,0,0,0,0,0,4
1881,15,1,2,2,6.72625455009911,27,0,1,0,0,0,0,0.0946515916807701,4
1882,16,0,1,2,4.6896801356634,18,0,3,0,1,0,0,1.40531562790157,4
1883,17,1,2,2,9.61296056624818,10,0,1,0,0,0,0,1.87826418002578,4
1884,18,1,2,3,11.0365746706834,4,0,2,1,0,0,0,2.87190477041878,2
1885,18,0,2,0,12.6354968730551,0,1,2,0,0,0,0,3.70794804021675,0
1886,15,1,0,2,5.14237007997389,19,0,2,0,0,1,0,1.17486809107454,4
1887,15,1,0,3,18.9730816180598,29,1,1,1,0,0,0,0.995449641880406,4
1888,16,1,2,1,3.39516996414272,12,1,4,0,1,0,0,2.52871125678992,2
1889,18,1,0,2,19.3130634953282,7,0,0,1,1,0,0,2.59683449026146,2
1890,15,0,0,1,0.297122450150076,5,0,3,0,0,0,0,2.46060677377515,3
1891,17,0,2,4,9.62251383633691,28,1,0,0,0,0,0,0.547780723541932,4
1892,17,1,2,0,6.66735676233126,16,0,2,0,1,0,0,1.80305442673625,4
1893,15,0,0,2,8.98246827860502,11,1,1,0,0,0,0,2.30997584776939,3
1894,15,1,0,1,11.4132915796158,0,0,1,0,0,0,0,3.09336394332428,1
1895,18,1,0,2,8.71178316025418,2,0,1,0,0,0,0,2.615900723687,2
1896,18,1,2,1,8.2969370060319,13,0,2,0,1,0,0,2.27691831821056,3
1897,16,1,3,1,14.6544683082661,25,0,2,1,0,0,0,1.05153152634721,4
1898,18,1,0,2,13.7175255017293,7,0,1,0,1,0,0,2.74770615904437,2
1899,17,0,0,3,16.665425640717,10,0,4,0,0,0,0,2.62167010401269,2
1900,17,1,2,1,4.99917962478991,26,1,1,0,0,0,0,0.243298093844274,4
1901,15,0,0,1,12.1905701950813,13,1,2,0,0,0,0,2.19470652082462,3
1902,18,0,1,2,11.7038957078571,7,0,1,0,0,0,1,2.63990648770734,2
1903,16,1,3,2,7.39475621745378,28,1,2,0,1,0,0,0.833493418253365,4
1904,17,1,0,3,9.72115083805362,2,1,3,0,0,0,0,3.40240159080225,1
1905,17,1,1,1,6.27564286611458,6,1,2,0,0,1,0,2.61629169543618,2
1906,16,1,0,2,2.8368879523397,27,0,1,0,0,0,0,0.339715384968452,4
1907,16,1,0,1,4.27602421325466,18,1,1,1,0,0,1,1.6977287802152,4
1908,17,0,2,1,2.11027292802402,3,0,3,0,0,0,0,2.35685680687021,3
1909,17,1,0,2,13.6613915038025,24,0,1,0,0,0,0,0.845624839885125,4
1910,16,1,3,2,13.214547862183,15,1,2,1,0,1,0,2.24654527316909,3
1911,17,0,1,2,19.0121274315975,12,0,1,1,1,0,0,2.47869918282905,3
1912,15,0,0,1,14.5935682729448,19,0,1,1,0,1,1,1.37428828261904,4
1913,15,1,0,2,1.04091677512263,18,1,1,0,1,0,0,1.35538104542858,4
1914,16,0,0,2,17.6849034785791,4,0,3,1,0,0,0,3.06049075008793,1
1915,18,1,0,4,17.2535032589145,22,1,3,1,0,0,0,1.55695712212336,4
1916,16,0,0,1,8.86640641545397,4,1,2,1,0,0,0,3.21953124790317,1
1917,16,0,0,1,11.7172610105584,19,0,1,0,1,0,0,1.15015354842955,4
1918,18,1,0,1,19.5215666494504,23,0,2,0,0,1,1,1.32142930249244,4
1919,18,0,2,2,10.6460872769633,3,1,2,1,1,0,0,3.49132658833781,1
1920,18,0,1,1,18.1064365675218,1,0,2,0,0,1,1,3.86958672420437,0
1921,15,0,2,3,1.66077515620373,25,1,0,0,0,0,1,0.170463613252981,4
1922,17,0,0,1,3.82103737417366,12,1,4,0,0,0,0,2.1973872900257,3
1923,15,0,0,3,8.81509886882636,29,0,2,0,0,0,0,0.0211555827545139,4
1924,17,0,1,1,11.6951361667461,15,0,4,0,0,1,0,2.38679950728126,3
1925,15,1,0,2,16.324557037256,21,1,0,0,1,0,0,1.36103128787472,4
1926,17,1,0,3,19.7652423028637,1,0,1,1,1,0,0,3.51068088997307,0
1927,15,0,2,1,7.77702992948233,18,0,1,0,1,0,0,1.43737075029138,4
1928,18,1,2,4,0.948312722801699,16,1,3,0,1,1,0,1.80441745853217,4
1929,16,1,1,2,16.0234300659065,4,1,2,1,1,0,0,3.26226986433415,1
1930,15,1,0,3,12.0876143816562,24,0,3,0,1,0,0,1.16965823809734,4
1931,17,0,2,2,3.97085717736403,17,0,3,0,0,0,0,1.40155093395082,4
1932,18,1,1,1,9.8965691324284,27,0,3,0,0,1,0,0.549601825358959,4
1933,15,0,2,1,14.8462049106745,22,1,3,0,0,0,0,1.51650826791944,4
1934,15,1,2,1,15.4082357413729,20,1,3,0,0,0,0,2.03221951171853,3
1935,18,0,2,0,9.99236823997524,17,1,3,1,1,0,0,2.28929977523868,3
1936,15,0,1,1,6.10429060257718,7,0,2,1,0,0,0,2.08668774099523,3
1937,16,1,0,1,19.4748516407699,26,1,3,1,0,0,1,1.6676669904535,4
1938,15,1,1,2,13.2672522191299,14,1,3,0,0,0,0,2.59588905069642,2
1939,16,0,1,2,8.16475038692597,12,0,2,0,0,0,0,1.95076917665965,4
1940,16,1,2,1,5.60926448409305,12,0,4,0,0,0,0,2.10254189855436,3
1941,18,1,0,1,14.6220596600712,15,1,0,0,0,0,0,1.37916719972096,4
1942,15,1,0,2,4.84366891187535,21,0,2,0,0,0,0,0.67219968006134,4
1943,18,0,2,1,3.43419977947376,19,0,1,1,0,1,0,1.1416385674703,4
1944,15,0,2,0,10.5966777792414,12,0,1,0,0,0,1,1.62101211474317,4
1945,15,1,3,1,5.79974785288284,19,0,3,0,0,0,1,1.12211097341831,4
1946,17,1,2,3,12.5781028984723,1,0,4,0,0,0,0,3.40204410838301,1
1947,15,1,1,3,2.35877349748467,2,0,3,0,0,0,0,2.68385473868496,2
1948,18,0,1,1,13.0988220913464,14,1,4,1,0,1,0,2.99685627870823,2
1949,16,0,2,2,5.66593055995404,22,1,1,1,1,0,0,1.28486571080729,4
1950,15,1,1,2,0.00485868869025463,18,1,1,0,0,0,0,1.20105330261387,4
1951,17,1,1,2,2.53872115348353,12,0,2,0,1,0,0,1.97802171843814,4
1952,18,1,0,2,18.6723075567019,4,1,3,1,1,0,1,3.83669864024059,0
1953,15,1,0,2,17.3470927823072,25,1,0,1,1,0,0,1.17990340668534,4
1954,18,1,2,1,4.67218064072474,21,0,4,1,0,0,0,1.54005945954137,4
1955,17,1,0,0,15.5674380909098,5,0,3,0,0,0,1,3.15885826222125,1
1956,17,0,0,2,12.1714318634795,13,0,4,0,0,0,1,1.752496835513,4
1957,18,1,0,3,19.4180942289974,3,1,2,0,0,0,0,3.04511348214609,1
1958,15,0,0,2,7.47211319068118,21,0,2,0,1,1,0,1.16560394585802,4
1959,16,1,0,3,13.6292122503434,18,1,3,1,0,0,0,1.78576079108766,4
1960,17,1,0,4,1.27071444847837,22,0,3,0,1,0,0,0.841108717353789,4
1961,15,0,3,1,7.92494693632812,6,0,1,0,1,0,0,2.39718255762591,3
1962,15,0,1,2,19.2763532237636,3,1,4,0,0,0,0,3.57690901545907,0
1963,16,0,0,2,10.7796174890024,1,0,3,1,0,1,0,3.22515827518916,1
1964,17,0,0,4,5.75759006669689,26,0,0,0,0,0,0,0,4
1965,17,1,1,4,2.40541926257214,6,1,1,0,0,1,0,2.80669776419183,2
